energy	weight	density_proxy	mz	ipr
0.3273862939479245	0.01449643548314729	41.09825080352943	-0.019123858732340862	0.02092977980773536
0.33035516054056463	0.023189715969323687	31.356875837202313	-0.019708648467006658	0.022343667511841133
0.3911681582632198	9.526978259672208e-31	15.734193107598266	-0.024058097947408	0.057861416924869916
0.45746685837743506	0.19156433728180086	1.663521994305504	-0.028957030422655683	0.07444625736076924
1.5934366024715398	1.7895920202978021e-34	1.6673336393987204	0.04379588294144654	0.04654814169636189
1.6569868301098154	4.1687060737062416e-6	17.50118907869232	0.04394043438073959	0.03526373896178898
1.7077145518729893	1.2797195398916396e-34	29.034176760251015	0.04408981046320456	0.02424751981978534
1.7258711665425288	6.584875451050707e-35	61.25155906647065	0.04329094401596656	0.023810548130429758
1.7403667819628321	6.422948549109211e-5	39.58221643605947	0.04425610074905806	0.021654800064340823
1.7763989080405516	1.4296184535008138e-9	38.889679296203056	0.04310297216485043	0.03094596502350143
1.791794308139302	2.9143359187392257e-5	61.64229122547191	0.041650802485260416	0.022509851954235154
1.8088441653507399	6.351823884799237e-33	42.0675869025434	0.04292500296391394	0.02884122243017821
1.8393368497315576	5.393208934396438e-32	59.873832912610276	0.04224533968404606	0.01693115142396077
1.8422477392111127	5.806522090457258e-32	222.5243116878408	0.040762366057405325	0.012715390290001564
1.8483246317174002	2.4223487208999896e-32	67.83098560567713	0.04372035205428432	0.011716291216554169
1.8717327891796718	7.289768077639798e-6	76.23190234302994	0.04199825294606661	0.011819367097066064
1.8745603668693365	0.00024082934653971069	150.6435755319678	0.04027563345610892	0.015057990096968074
1.8850091601960752	0.00020326165925918695	89.79370694425545	0.042854197560352636	0.009717348272069784
1.8968336426707422	1.0075261841303563e-7	99.58634006056243	0.03945360382174271	0.01810300064489728
1.9050922358345987	2.9566582915484373e-6	79.83739400476988	0.040631006537413486	0.022137151664848535
1.9218845605386339	1.259038961301713e-31	83.77091553138624	0.04124067553998468	0.012036128182047537
1.928966870453468	1.3876308724045399e-33	137.3066849919506	0.03750649000278478	0.012359784755929757
1.9364504937276643	1.8464005760452595e-34	242.50256669782763	0.045003509143504136	0.015286737791076992
1.9372142058414357	1.6866669174436802e-33	87.36635171346131	0.03991107493175576	0.027551673269134633
1.9593426021970608	1.607881665266659e-31	70.73620247687744	0.03781752877849354	0.015185774544248335
1.9654882710296788	0.0015927293407558205	146.54822622582063	0.03821599060361734	0.012708383917909252
1.9729899867578138	1.163847471776658e-31	91.83930220831131	0.03828885406686011	0.014476560364191067
1.9872654399748824	9.738134657262267e-5	109.34243574977073	0.03856236542585259	0.014576162641762685
1.9912811468758944	2.3291534229715374e-6	165.52532048324824	0.03548809612158406	0.015472840291393416
1.9993481835343634	7.509636142499665e-5	144.590358605738	0.04485299118853816	0.02161191312063899
2.0051133277991986	0.00015550914413076458	71.99018733402241	0.03752401671487606	0.014250382332570881
2.027129747578923	6.109294080094501e-8	88.14105827553838	0.035342684868945214	0.021227575928312408
2.027804228488725	2.6260123840546264e-31	135.58840893580754	0.03621305844661986	0.01858061424683545
2.0418802709879476	2.644995523897195e-32	73.63270289562969	0.03743941136723855	0.014247906887244711
2.0549660726333694	1.300196763983139e-32	117.54957875557325	0.03588693026631808	0.013895352409725578
2.058894368538724	9.352261379218999e-32	165.93160905958385	0.03266627694204235	0.016714004087561834
2.0670192312288593	4.469648746546917e-31	107.33823609525662	0.042440094754189375	0.022763129613687892
2.0775270578091636	0.0025171654843558714	80.5632923258927	0.03479364678805611	0.014888645848471084
2.0918444331571724	4.551139209541484e-31	113.01080509489688	0.03177754574502521	0.015155858955459105
2.095224480620377	0.0005964806990054489	114.60657306047605	0.03312232634188339	0.013566865598230502
2.1092954392084975	9.023429957340306e-8	90.21284549991154	0.03433138427123079	0.029408114191466606
2.117394272393567	0.001927015920127437	139.18600866502334	0.03497458585389428	0.01177426274348842
2.123664699590217	1.2629963125699854e-5	143.71909020275467	0.029182101238810904	0.01589822267697153
2.131310308162917	1.5543729236435858e-5	94.21883836109791	0.037831618358202354	0.01914828247000951
2.14489187702935	7.824815352845411e-32	70.62148143900488	0.031632883231547275	0.021030599919400768
2.159630303145285	2.3565649308660033e-31	75.96456441563035	0.029023354301554644	0.020969603866564365
2.1712199421658425	2.7609151500877547e-31	138.15069415123577	0.031644839279241214	0.012165870200414567
2.174107248138486	1.011772396827855e-30	162.6200859086548	0.030527226952591906	0.0144446973021112
2.183518545925795	9.820161731760954e-31	61.40992403978563	0.031018681350771717	0.011303954741873437
2.2066752740931226	0.010049003150934233	77.57961340027248	0.02886848698864091	0.017884780421516887
2.2092985145585464	4.40567954313688e-5	241.83940552753484	0.02690226422868991	0.013370547092071751
2.2149452249542625	0.003270813312651654	75.70553410243188	0.02919828953480022	0.014318969874380432
2.2357166625012574	0.00015257355111825257	41.900645432554356	0.027964181211148187	0.027551283650534
2.2626771865828563	9.775615868036427e-31	56.620894830711464	0.0237680558949167	0.022607095111769622
2.271039311604203	2.9255245994956242e-30	50.061778247056736	0.02500218875864027	0.03146608360090864
2.3026278249746834	2.8847922370549795e-30	37.72475253306907	0.02404022586310957	0.020714019212770378
2.324054901255767	0.013408364647021373	57.070820223440286	0.020349998510218376	0.024962888617558028
2.3376720032810354	0.009579789699577713	30.109968864910577	0.020634792979548455	0.023813292791038786
2.390478085184421	5.594680674272143e-30	17.21558766695651	0.015692315728216964	0.03957044278639653
2.4538457894271097	0.12624466078417176	1.499095938814916	0.010010979555118205	0.06281615869822993
3.7246155130938483	3.7818592720102846e-5	1.5134600349553364	0.08609489414920779	0.021867744838067367
3.7753210539252713	3.83913241378049e-33	23.999215071587574	0.08618974882327075	0.019012259113665213
3.8079515719621977	0.00011008788098756762	31.723240899286996	0.08630960358033056	0.014969495772234713
3.8383663148539853	1.1083577571782842e-5	31.810285495192826	0.08552177067567743	0.015347118107307366
3.8708243179582134	1.1902664540176015e-33	29.267034215725868	0.08537111707038818	0.01905261730150457
3.9067025864849985	1.0727471565481064e-31	39.82976462541096	0.08400961072746563	0.013414089632356891
3.9210380216747556	0.00040746986126633786	61.92528300974506	0.08470734283697595	0.01464469606052323
3.938999572510646	1.2731403526153402e-5	39.162903400784614	0.08358770799725837	0.012675114841845985
3.9721067583190344	1.4489111004223372e-5	39.99665426684285	0.08162522183676943	0.012652321774517855
3.989003755026932	1.4672347023326804e-32	62.245776582097804	0.08258542006130226	0.016852985369655366
4.0042374523165964	2.2760946895658203e-33	53.97176929558359	0.08085527835362691	0.011922756562827205
4.026060164814922	1.565926379389993e-31	42.427303954439196	0.0783608417287845	0.014556494789541774
4.0513769076576125	0.00046663998469891987	71.4728649690013	0.08085436571758191	0.013864150683922917
4.054042812507405	0.00015849259970321944	310.87462189965294	0.0790718524014762	0.012927552993648953
4.057810369442877	6.59919960824168e-6	161.60123043226935	0.07547278228180554	0.01178441500477823
4.066418955898456	0.00020163118058582686	55.03650726938222	0.08653408662280083	0.009396608102539403
4.094149884779684	5.303882300143823e-34	47.50287497092394	0.0761176524643267	0.013167135064643598
4.108521670759908	8.016816066774111e-34	89.49510531354315	0.07790262898001996	0.011339498572145593
4.116497475667399	1.7671806547208716e-31	56.500273168111406	0.07836476240851907	0.018757794453911427
4.14391972970467	0.0011071342119445308	37.17987433507499	0.07482754500044965	0.012878873493591975
4.1702900189658365	3.875131355886952e-5	50.15739706834178	0.07496675589733133	0.01317921920958875
4.183794207187521	0.0027328134713601603	56.460660361970085	0.07502720230438589	0.016120151179171913
4.205712913193038	1.0932747253411798e-31	37.33853088018082	0.0721356512430819	0.014899184017332666
4.237358178582593	8.63985570326997e-33	29.905857226256074	0.07135430178149886	0.02260792837657759
4.272589444598534	0.005649388474409249	31.165676845174602	0.06825766223259477	0.016378184029817982
4.301531339651278	0.0019988613170395172	31.313037162191534	0.06701426511708802	0.01737450588071711
4.336460604385451	5.447213800447524e-30	22.849736905884498	0.06342353772828183	0.024655158335628324
4.3890596997474045	0.0533551631361273	1.272702650974103	0.05814205011864482	0.03856406267688588
5.907919576730041	7.75261661830151e-34	1.289192232172452	0.1308141541706805	0.010161162719866992
5.940418721380468	3.906092634532929e-5	24.206844581650056	0.13070722898384507	0.010383265021338435
5.9905408367316895	9.024439181384251e-35	17.78189371649414	0.12987623032859053	0.01069326707329535
6.052892681234633	0.00022607476572563854	15.38969773512078	0.12811577353389508	0.011144169115617681
6.120497905052519	1.5307456517239627e-33	15.114045376101172	0.1254660188378981	0.011530122480140577
6.185219927199004	0.0010793608276738632	16.924777171287236	0.12205979664191982	0.012307431241168844
6.238667850792956	1.816757108770067e-30	22.61359959564819	0.11818392033488863	0.0126119500184937
6.27366228205457	0.013037509461045274	1.0605783178590946	0.11468118234259633	0.016672518118781624
8.124431463269252	0.0013278896944642624	0.5403158914412483	0.17656608895384596	0.005174924263832293
