energy	density_proxy	mx	ipr
4.083152924744995	29.890285577990454	-0.035671368392226115	0.4055500078907649
4.083152924746371	5.9686251730255915	-0.035671368369831036	0.41629188579054566
4.418238466561013	5.9686251680964295	0.0398070424105906	0.33281622984332443
4.418238466839117	6.614842418166937	0.03980704650887319	0.3333594753784107
4.720588828605499	6.6148422012228245	0.05106562046906928	0.3215654935720992
4.7205888387996575	6.672888040945431	0.0510657443505509	0.32158552959811393
5.0203091277814815	6.672887419712858	0.050818911829251925	0.32114081518859533
5.020309165879005	6.6748350443837285	0.050819239654548334	0.3211413713434478
5.319942000609226	6.674835591091197	0.04995873991435927	0.3213291943124872
5.3199420141650915	6.655741626939273	0.04995890334032581	0.3213293354339788
5.620434434375728	6.655741903211271	0.05312517627270513	0.32653107007083154
5.620434435458507	9.634106312907539	0.05312519213822782	0.32650913445231805
5.828030233616644	6.1803689455648	0.07020053451877982	0.9774716065919542
5.944039711715559	17.23997066758959	0.10798798259137295	0.4093122674223558
5.944039711739476	0.8777253377112816	0.10798798298813564	0.40308878419342353
8.22265685317249	0.4388626688602474	0.05666140970680503	0.9860304474328799
