time	rate	mx	s1	s2	s3	s4	lambda1	lambda2	lambda3	lambda4	o11	ood	tf1_re	tf1_im	tf1_abs	tf2_re	tf2_im	tf2_abs	I12	I13	I12_3	I12_4
2.75	0.10651295391525782	0.7212726763271611	0.9522353739826713	0.2894875467187519	0.06752690872297808	0.05654323811383137	0.9067522074639179	0.08380303970524156	0.004559883401681413	0.0031971377763974325	0.9380228370697336	0.15511636303860676	0.6807431265598465	0.5766649800123833	0.8921623750927616	0.22523881406831123	0.04702348391000533	0.2300950486254187	0.07877001652367499	0.05110776466459893	0.10297211514226456	0.07141960921693724
2.8	0.08353331198684662	0.7691525849043968	0.9502625992260293	0.29478345067876477	0.06959714384819644	0.058939982257858965	0.9029990074878091	0.08689728279407974	0.004843762431826548	0.0034739215085567298	0.9519171200456087	0.12923293371481984	0.7190554934722526	0.5475621531465863	0.9038059051871427	0.23527456438288313	0.038403919170385215	0.23838830016005588	0.08033032570256532	0.052190412571520906	0.10475287793826826	0.07259943698503446
2.85	0.0646848805281566	0.80897097563432	0.9482588324192663	0.3000114400725744	0.07175737782526383	0.0613361613325919	0.8991948132611502	0.0900068641744199	0.005149121272357665	0.0037621246870177417	0.9633796135189928	0.1034060801023865	0.7540054020681661	0.5148687270524046	0.9130246176552637	0.2445621972508082	0.028844864784515305	0.24625737460750324	0.08188764141546018	0.05328762459644831	0.10653024282932061	0.07377287519255193
2.9	0.04995904230089438	0.8403843316707659	0.9462217047787624	0.3051912108610784	0.07393763924326933	0.06375021583109491	0.8953355145944275	0.09314167518685124	0.005466774496867842	0.004064090018511185	0.972389019762362	0.07768992435278008	0.7852688864823265	0.47894185536637757	0.9198002635893192	0.2530067932543511	0.018402321555567938	0.2536751522547774	0.08345446997982198	0.05439437023037241	0.1083131466240117	0.07493412366649965
2.95	0.039319095569855675	0.863144557335276	0.944150968165942	0.31030696167912536	0.07621928732155293	0.06615791023880649	0.8914210506886856	0.09629041046653017	0.00580937975980544	0.004376869087165976	0.9789265148194232	0.052151381352620325	0.8125575010052943	0.440169055804367	0.9241203872481533	0.2604991170129358	0.007152527230763041	0.260597292024123	0.08503054822588929	0.0554901265009517	0.11008076201368416	0.0761158564949605
3.0	0.03273329911982532	0.8770889122978781	0.9420471201171589	0.3153649404778041	0.07858146831739105	0.06856317889049375	0.8874527765210327	0.09945504568256892	0.006175047162917132	0.004700909499569848	0.9829829601299557	0.026846209081245426	0.835627705710017	0.39896332240042054	0.9259834745668891	0.26694662676827174	-0.004834978074961827	0.2669904091085377	0.08661826128891453	0.05656360549780454	0.11182981621000748	0.07731978842773968
3.05	0.03016859485907162	0.8821266769740482	0.9399030872609877	0.3203788699988437	0.08096273305535688	0.07097152475115272	0.8834178134427358	0.10264262034173598	0.0065549641437929775	0.005036957325503483	0.9845511665628925	0.0022083794933124195	0.8542661264738426	0.3557575971744801	0.9253832086157512	0.2722673161359794	-0.017468954193740175	0.27282715370085936	0.0882280370038579	0.057637171067207116	0.11359366236736901	0.0785579628543095
3.1	0.03158339938067461	0.8782779878299775	0.9377121165913646	0.32536082304073266	0.08342218450787588	0.07340471486260676	0.8793040136022569	0.10585966516974295	0.006959260868066086	0.0053882521640606015	0.9836313035835357	0.023028708870192472	0.8683045114077886	0.31100382169499974	0.922321040440916	0.27640460660667693	-0.030678874687505246	0.2781019595498807	0.08984200310870127	0.05869672282742755	0.11534967908644711	0.0798038585930474
3.15	0.03691820935433519	0.8656660598349849	0.9354873022480796	0.33028668049712706	0.08602664716923196	0.0758405931126289	0.8751364926673899	0.10908929131381129	0.007400584023179525	0.005751795563675334	0.9802310806089051	0.04739077349139345	0.8776393355695923	0.2651762010249047	0.9168256218763937	0.2792727942788908	-0.044368490297843795	0.2827752757149209	0.09144977678882199	0.059732809632500994	0.11708126250589324	0.08099655656701488
3.2	0.04611027743286961	0.8444703242096807	0.9332570901369823	0.3351031262251824	0.08861260058050895	0.0782524988876541	0.8709687962909476	0.11229410520589053	0.007852192981640815	0.006123453582162307	0.9743580040414817	0.07136927510103634	0.8822229307479427	0.21876120962225853	0.9089410136927935	0.28075752957441974	-0.05838122796915307	0.28676324414387105	0.09306715756478884	0.060816088210301766	0.11886101576259334	0.0821579395505696
3.25	0.05909202520823011	0.8149147841472162	0.9309983154229198	0.3398729037688602	0.0912233021864708	0.08066945185832067	0.8667578633203145	0.11551359071627691	0.00832169086180417	0.006507560463121916	0.9660202987886246	0.0949025411454108	0.8820018165554578	0.17223813230384996	0.8986618822597552	0.2808648451288384	-0.07263246800736901	0.2901043547382353	0.09469279054896201	0.06196426974603059	0.12070432076595161	0.08333359144085739
