time	rate	mx	s1	s2	s3	s4	lambda1	lambda2	lambda3	lambda4	o11	ood	tf1_re	tf1_im	tf1_abs	tf2_re	tf2_im	tf2_abs	I12	I13	I12_3	I12_4
1.4	0.26133012084425233	0.39567479497166774	0.8000283353138522	0.5607392013285134	0.1722221420621622	0.1054967720673738	0.6400453373050535	0.31442845190653906	0.029660466216479574	0.011129568916635421	0.8839466434016626	0.057572064580000845	-0.25412222208374124	-0.6589776322323524	0.7062787151962997	0.2234762626428795	-0.34534079320812827	0.4113415897018541	0.12720748513495228	0.017469038329291253	0.321865785909216	0.12839096852876808
1.45	0.23604439718668338	0.41583970797350794	0.8147053115786207	0.535626048771676	0.176664100035648	0.11218051925126449	0.6637447447144175	0.2868952641227578	0.031210204241405446	0.012584468899483323	0.8929818148614854	0.06819052218890057	-0.28189922790348165	-0.6694420208102452	0.7263744171700184	0.19417430139832148	-0.33158306649087904	0.3842538084482975	0.13072920695515	0.021902121761935067	0.3189079069475591	0.1251594936676479
1.5	0.21361018444156826	0.4380026405742828	0.8283202681609856	0.5105236211477677	0.18057227464866843	0.11932791007468459	0.6861144666462871	0.26063436774982945	0.032606346371794145	0.014239150122792012	0.9013895731375481	0.0778734538366972	-0.3101587783171864	-0.6776644751393792	0.745270158152827	0.16629713701817023	-0.3167276634513771	0.3577305558319122	0.13379731041387388	0.02664676465017113	0.314428917798268	0.12187340271501923
1.55	0.19380310984346533	0.46167939801210706	0.8408732836933478	0.485519048910524	0.18400499863930353	0.12689277735534263	0.7070678792292333	0.2357287468549798	0.033857839524250095	0.016101776944952555	0.9091707522421643	0.08694679928971494	-0.3387257760454896	-0.6836121210717971	0.7629290159863502	0.1399335244282395	-0.3009351896492576	0.33187856156754586	0.1360583665140258	0.0313887158773527	0.30823763885577016	0.11851659613287291
1.6	0.1764369501941194	0.4863463199891414	0.852365574104188	0.4607053463758538	0.18704606235987803	0.13477653930979003	0.7265270719179621	0.21224941617929544	0.03498622944433538	0.018164715548323378	0.9163152083600223	0.09557569963865485	-0.3674192783334289	-0.687255556964471	0.7793055412799289	0.1151617853355713	-0.28437749356195097	0.3068106837224768	0.13716636491998013	0.0358751703470237	0.300283996931918	0.11511023881193272
1.65	0.16135726483142665	0.5114440016666486	0.8628025469074683	0.43617501351071186	0.18982532434983695	0.14282366679405445	0.744428234950014	0.19024864241106967	0.0360336537645208	0.020398599796499092	0.922805004395139	0.10384249187462485	-0.3960575121840113	-0.6885719976983712	0.7943506461076959	0.09203992986607315	-0.2672259162331219	0.28263233890760475	0.13682413125592796	0.03992291534130965	0.290659074983175	0.11169725823731369
1.7	0.14843086360527558	0.5364004632273442	0.8721947451729256	0.4120159515436452	0.1925530040910335	0.1507999109152452	0.7607236735072647	0.16975714432641537	0.037076659384481556	0.022740613132045888	0.9286189757144997	0.11177256026202696	-0.42445962645747026	-0.6875503155456278	0.8080169620121274	0.07060319295405137	-0.24964398569424825	0.2594357925356812	0.13482392704193968	0.04340809987523664	0.2795637618492104	0.1083125817431958
1.75	0.13754170091177845	0.5606480364191609	0.8805568739650059	0.3883118881555638	0.19557274066187816	0.15834324637395217	0.7753804082870234	0.15078612248293907	0.03824869688999825	0.025072583672242115	0.9337343143446976	0.11935345492648028	-0.45244828857630104	-0.6841911652962006	0.8202603272772594	0.05086295937535945	-0.2317859832078838	0.23730103802567923	0.1310838231867969	0.04624078378937779	0.267276096510666	0.10495327875626925
1.8	0.12858460127218196	0.5836435874899586	0.8879067672043849	0.3651390913601035	0.19940718881863054	0.1649278156070095	0.7883784272473418	0.13332655603928198	0.03976322695254897	0.027201184360899727	0.9381288969449071	0.12654467910577907	-0.4798512010235334	-0.6785084151123296	0.8310420233068679	0.03280267811798226	-0.2137909443430146	0.21629281905507153	0.1256691792202972	0.04833394874799324	0.2541113113634257	0.10156230734197891
1.85	0.12146091969335474	0.6048832348858131	0.8942637906033155	0.34257083505897373	0.20465157933367673	0.16996812329051877	0.7997077271842106	0.11735477703300258	0.04188226892376818	0.02888916293490099	0.9417818209129595	0.13327632233135556	-0.5065035783059083	-0.670527005925499	0.8403287097987927	0.016377872428711582	-0.19578773019966464	0.19647155010847708	0.11879724106012768	0.049583285875183125	0.2404038340145367	0.09803645881054845
1.9	0.11607509342401613	0.6239181550628702	0.8996476418672901	0.3206748335133762	0.21162996211816315	0.17316335084031736	0.8093658795173758	0.10283234884883156	0.04478724086613517	0.02998554607424684	0.9446750038903179	0.13944449500949596	-0.5322488367964352	-0.6602834981187743	0.8480938168381631	0.0015016374510605052	-0.17788512830201667	0.17789146631038646	0.11082324501489349	0.049868444638206055	0.22648418234274525	0.09425451490846992
1.95	0.11233029726270227	0.6403718547974836	0.904080055841459	0.2995162763550157	0.22018897021417053	0.17469236178228986	0.8173607473702956	0.08970999980157414	0.048483182603976875	0.030517421265074448	0.9467941219023355	0.1448879923481174	-0.5569407096934766	-0.6478289393919011	0.8543215371436617	-0.011991852563635974	-0.16015844759227643	0.16060676468653473	0.10220876885665464	0.049083463754566736	0.21268361190289675	0.09012132648255289
2.0	0.11012931575252279	0.6539415987683665	0.9075820805429831	0.2791609718443174	0.22995071224732916	0.174964710289065	0.8237052329227298	0.07793084820106376	0.05287733006305398	0.030612649846536444	0.9481279330858813	0.1492818462741063	-0.5804466491844299	-0.6332283125290239	0.8590089687178987	-0.02453843533678189	-0.1425514699236105	0.144648043146665	0.093473265492794	0.04718254553201151	0.19934045712176474	0.08560260549844001
2.05	0.1093753378735933	0.6644051401521122	0.9101745085083901	0.2597076614374352	0.240553710817044	0.17434528581911343	0.8284176359384895	0.06744806940930145	0.057866087787850025	0.030396278687348354	0.9486680523335526	0.15103958217877397	-0.602689600208683	-0.6165918278824909	0.8622182069587567	-0.038959247837882946	-0.12351863592841016	0.12951708927283967	0.08514351601815118	0.04422539144358284	0.18681160234873295	0.08074484168097795
2.1	0.1099735884612278	0.6716138723807432	0.9118767889972578	0.25217603185975795	0.2408316328680333	0.1730888867458246	0.8315192783119494	0.06359275104453366	0.05799987538988318	0.029959762714908893	0.9484068872782756	0.10328991832847609	-0.6229872378012142	-0.6004408758904461	0.8652412056203015	-0.1440876321204838	0.12428107008351771	0.19028144972958377	0.07770432713764486	0.04039828849076854	0.1754749779934469	0.07567077060265792
2.15	0.111831504261814	0.6754957292570096	0.9127091204034279	0.26394573258097254	0.22334288350588868	0.17136815248162585	0.833037938467599	0.06966734974770626	0.04988204361272496	0.029367043684965767	0.9473376595406939	0.12221111473771193	-0.6418929668411631	-0.5799196870324916	0.8650626707285511	-0.14365336614861135	0.1376751626190567	0.19897421945571417	0.07156198706154027	0.03600534058816929	0.16571993044111077	0.07056007597335556
2.2	0.1148623542276036	0.6760430346392051	0.9126907567079403	0.27628921105047227	0.20681950489983947	0.16930136925529748	0.8330044173801127	0.07633572814289241	0.04277430760701472	0.02866295363171859	0.9454520303839619	0.13703201407260984	-0.6592523757133808	-0.5576717121296335	0.8634879462930177	-0.14835040202282418	0.14943533188475583	0.21056770929048138	0.06701911537247252	0.03142492475976688	0.15791973168954443	0.06561864485978175
